System,Package,Class,Name, COMP, NOCL, NOS, HLTH, HVOC, HEFF, HBUG, CREF, XMET, LMET, NLOC, NOC, NOA, MOD, HDIF, VDEC, EXCT, EXCR, CAST, TDN, HVOL, NAND, VREF, NOPR, MDN, NEXP, LOOP
"","org.apache.commons.lang3.tuple","PairTest","testCompatibilityBetweenPairs",1,0,11,117,38,8939.95,0.20,7,8,3,12,0,0,2,14.56,3,1,0,0,0,614.01,56,13,61,0,18,0
"","org.apache.commons.lang3.tuple","TripleTest","testCompatibilityBetweenTriples",1,0,8,101,35,7027.56,0.17,8,6,2,9,0,0,2,13.57,3,1,0,0,0,518.06,52,10,49,0,11,0
"","org.apache.commons.lang3.text","CompositeFormatTest","testCompositeFormat",1,3,8,148,40,10606.05,0.26,5,9,1,27,3,0,2,13.47,3,0,0,0,0,787.65,71,8,77,0,12,0
"","org.apache.commons.lang3.builder","ReflectionToStringBuilderMutateInspectConcurrencyTest","testConcurrency",3,0,16,93,33,6098.67,0.16,5,5,0,13,0,0,3,13.00,7,1,0,0,2,469.13,40,10,53,2,16,2
"","org.apache.commons.lang3.builder","ReflectionToStringBuilderConcurrencyTest","testConcurrency",5,4,19,246,61,29875.55,0.49,12,10,0,34,4,1,1,20.48,7,2,0,0,2,1458.96,106,16,140,1,20,4
"","org.apache.commons.lang3.builder","ToStringStyleConcurrencyTest","testConcurrency",3,4,14,162,54,14778.08,0.31,11,7,0,22,4,1,1,15.85,5,2,0,0,1,932.29,69,12,93,1,13,2
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConcurrentExceptionCauseError",1,3,2,21,17,386.27,0.03,2,2,0,3,1,0,2,4.50,0,0,0,0,0,85.84,8,0,13,0,2,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConcurrentExceptionCauseNull",1,3,2,18,16,324.00,0.02,1,1,0,3,1,0,2,4.50,0,0,0,0,0,72.00,7,0,11,0,1,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConcurrentExceptionCauseUnchecked",1,3,2,20,16,360.00,0.03,2,2,0,3,1,0,2,4.50,0,0,0,0,0,80.00,7,0,13,0,2,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConcurrentRuntimeExceptionCauseError",1,3,2,21,17,386.27,0.03,2,2,0,3,1,0,2,4.50,0,0,0,0,0,85.84,8,0,13,0,2,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConcurrentRuntimeExceptionCauseNull",1,3,2,18,16,324.00,0.02,1,1,0,3,1,0,2,4.50,0,0,0,0,0,72.00,7,0,11,0,1,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConcurrentRuntimeExceptionCauseUnchecked",1,3,2,20,16,360.00,0.03,2,2,0,3,1,0,2,4.50,0,0,0,0,0,80.00,7,0,13,0,2,0
"","org.apache.commons.lang3","ObjectUtilsTest","testConstMethods",5,10,46,369,76,37260.19,0.77,3,3,3,55,10,0,2,16.16,12,0,1,8,8,2305.49,191,12,178,1,52,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConstantFuture_Integer",1,4,10,92,36,4813.41,0.16,5,6,3,11,2,0,2,10.12,2,1,0,0,0,475.63,46,12,46,0,15,0
"","org.apache.commons.lang3.concurrent","ConcurrentUtilsTest","testConstantFuture_null",1,3,10,88,34,4710.55,0.15,5,5,3,11,1,0,2,10.52,2,1,0,0,0,447.70,44,12,44,0,14,0
"","org.apache.commons.lang3.math","FractionTest","testConstants",1,1,25,247,31,18061.61,0.41,1,24,1,26,2,0,2,14.76,0,0,0,0,0,1223.69,123,24,124,0,24,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testConstants",1,0,37,359,52,35765.42,0.68,7,18,1,38,1,0,3,17.48,0,0,0,0,0,2046.46,167,36,192,0,96,0
"","org.apache.commons.lang3","EnumUtilsTest","testConstructable",1,1,2,11,10,109.62,0.01,1,1,0,3,1,0,2,3.00,0,0,0,0,0,36.54,4,0,7,0,1,0
"","org.apache.commons.lang3","ArrayUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","BooleanUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","CharEncodingTest","testConstructor",1,3,2,11,10,109.62,0.01,1,1,0,3,1,0,2,3.00,0,0,0,0,0,36.54,4,0,7,0,1,0
"","org.apache.commons.lang3","CharSequenceUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","CharSetUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","CharUtilsTest","testConstructor",1,0,7,74,33,3988.26,0.12,6,4,4,8,0,0,2,10.68,1,0,0,0,0,373.29,29,3,45,0,14,0
"","org.apache.commons.lang3","ClassUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","LocaleUtilsTest","testConstructor",1,4,7,74,32,4172.78,0.12,5,4,4,8,2,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","ObjectUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","RandomStringUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","SerializationUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","StringEscapeUtilsTest","testConstructor",1,0,7,74,32,4172.78,0.12,5,4,4,8,0,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","StringUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","SystemUtilsTest","testConstructor",1,0,7,74,32,4172.78,0.12,5,4,4,8,0,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","ValidateTest","testConstructor",1,2,7,74,32,4172.78,0.12,5,4,4,8,2,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.event","EventUtilsTest","testConstructor",1,0,7,74,32,4172.78,0.12,5,4,4,8,0,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.exception","ExceptionUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.math","NumberUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.reflect","ConstructorUtilsTest","testConstructor",1,0,2,18,15,281.30,0.02,2,0,1,3,0,0,2,4.00,0,1,0,0,0,70.32,7,0,11,0,2,0
"","org.apache.commons.lang3.reflect","FieldUtilsTest","testConstructor",1,0,7,74,32,4172.78,0.12,5,4,4,8,0,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.reflect","MethodUtilsTest","testConstructor",1,0,2,18,15,281.30,0.02,2,0,1,3,0,0,2,4.00,0,1,0,0,0,70.32,7,0,11,0,2,0
"","org.apache.commons.lang3.text","WordUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.time","DateFormatUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.time","DateUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3.time","DurationFormatUtilsTest","testConstructor",1,1,7,74,32,4172.78,0.12,5,4,4,8,1,0,2,11.28,1,0,0,0,0,370.00,29,3,45,0,14,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_is",1,1,6,48,22,1406.63,0.07,1,5,2,7,1,0,2,6.57,1,0,0,0,0,214.05,23,4,25,0,7,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_isIn_Normal",1,0,6,49,23,1418.59,0.07,1,5,2,7,0,0,2,6.40,1,0,0,0,0,221.65,24,4,25,0,7,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_isIn_Reversed",1,0,6,49,23,1418.59,0.07,1,5,2,7,0,0,2,6.40,1,0,0,0,0,221.65,24,4,25,0,7,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_isIn_Same",1,0,6,49,22,1498.37,0.07,1,5,2,7,0,0,2,6.86,1,0,0,0,0,218.51,24,4,25,0,7,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_isNot",1,0,6,48,22,1406.63,0.07,1,5,2,7,0,0,2,6.57,1,0,0,0,0,214.05,23,4,25,0,7,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_isNotIn_Normal",1,0,6,49,23,1418.59,0.07,1,5,2,7,0,0,2,6.40,1,0,0,0,0,221.65,24,4,25,0,7,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_isNotIn_Reversed",1,0,6,49,23,1418.59,0.07,1,5,2,7,0,0,2,6.40,1,0,0,0,0,221.65,24,4,25,0,7,0
"","org.apache.commons.lang3","CharRangeTest","testConstructorAccessors_isNotIn_Same",1,0,6,49,22,1498.37,0.07,1,5,2,7,0,0,2,6.86,1,0,0,0,0,218.51,24,4,25,0,7,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest","testConstructorEx1",1,1,2,19,16,390.86,0.03,1,1,0,3,1,0,2,5.14,0,0,0,0,0,76.00,8,0,11,0,1,0
"","org.apache.commons.lang3.builder","ToStringBuilderTest","testConstructorEx1",1,1,2,18,15,246.13,0.02,1,2,1,3,1,0,2,3.50,0,0,0,0,0,70.32,8,0,10,0,2,0
"","org.apache.commons.lang3.builder","HashCodeBuilderTest","testConstructorEx2",1,0,2,19,16,390.86,0.03,1,1,0,3,0,0,2,5.14,0,0,0,0,0,76.00,8,0,11,0,1,0
"","org.apache.commons.lang3.builder","ToStringBuilderTest","testConstructorEx2",1,0,3,30,17,600.86,0.04,1,3,1,4,0,0,2,4.90,0,0,0,0,0,122.62,14,1,16,0,4,0
"","org.apache.commons.lang3.builder","ToStringBuilderTest","testConstructorEx3",1,0,4,46,19,1310.84,0.07,2,4,1,5,0,0,2,6.71,0,0,0,0,0,195.40,23,3,23,0,6,0
"","org.apache.commons.lang3.math","IEEE754rUtilsTest","testConstructorExists",1,0,2,11,10,109.62,0.01,1,1,0,3,0,0,2,3.00,0,0,0,0,0,36.54,4,0,7,0,1,0
"","org.apache.commons.lang3.text.translate","EntityArraysTest","testConstructorExists",1,0,2,11,10,109.62,0.01,1,1,0,3,0,0,2,3.00,0,0,0,0,0,36.54,4,0,7,0,1,0
"","org.apache.commons.lang3.text","StrSubstitutorTest","testConstructorMapFull",1,3,5,51,30,1883.47,0.08,4,4,1,6,1,0,2,7.53,2,0,0,0,0,250.25,26,3,25,0,6,0
"","org.apache.commons.lang3.text","StrSubstitutorTest","testConstructorMapPrefixSuffix",1,3,5,50,29,1855.48,0.08,4,4,1,6,1,0,2,7.64,2,0,0,0,0,242.90,25,3,25,0,6,0
"","org.apache.commons.lang3.text","StrSubstitutorTest","testConstructorNoArgs",1,4,3,24,17,606.99,0.03,1,2,1,4,2,0,2,6.19,1,0,0,0,0,98.10,11,1,13,0,3,0
"","org.apache.commons.lang3.mutable","MutableBooleanTest","testConstructorNull",1,0,2,18,16,324.00,0.02,1,1,0,3,0,0,2,4.50,0,0,0,0,0,72.00,7,0,11,0,1,0
"","org.apache.commons.lang3.mutable","MutableByteTest","testConstructorNull",1,0,2,20,17,367.87,0.03,2,1,0,3,0,0,2,4.50,0,0,0,1,0,81.75,8,0,12,0,2,0
"","org.apache.commons.lang3.mutable","MutableDoubleTest","testConstructorNull",1,0,2,20,17,367.87,0.03,2,1,0,3,0,0,2,4.50,0,0,0,1,0,81.75,8,0,12,0,2,0
"","org.apache.commons.lang3.mutable","MutableFloatTest","testConstructorNull",1,0,2,20,17,367.87,0.03,2,1,0,3,0,0,2,4.50,0,0,0,1,0,81.75,8,0,12,0,2,0
"","org.apache.commons.lang3.mutable","MutableIntTest","testConstructorNull",1,0,2,20,17,367.87,0.03,2,1,0,3,0,0,2,4.50,0,0,0,1,0,81.75,8,0,12,0,2,0
"","org.apache.commons.lang3.mutable","MutableLongTest","testConstructorNull",1,0,2,20,17,367.87,0.03,2,1,0,3,0,0,2,4.50,0,0,0,1,0,81.75,8,0,12,0,2,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testConstructor_String",1,1,9,68,23,2542.84,0.10,2,3,2,10,1,0,2,8.27,1,0,0,1,0,307.60,31,7,37,0,15,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testConstructor_String_char",1,1,10,89,30,3493.71,0.15,2,6,2,11,1,0,2,8.00,1,0,0,1,0,436.71,44,8,45,0,18,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testConstructor_String_char_char",1,1,11,110,33,5060.54,0.18,2,8,2,12,1,0,2,9.12,1,0,0,1,0,554.88,57,9,53,0,21,0
"","org.apache.commons.lang3","CharSetTest","testConstructor_String_combo",1,0,31,299,40,31626.22,0.53,3,5,2,32,0,0,2,19.88,2,0,0,0,0,1591.26,159,38,140,0,61,0
"","org.apache.commons.lang3","CharSetTest","testConstructor_String_comboNegated",1,0,33,320,38,37617.14,0.56,3,6,2,34,0,0,2,22.40,2,0,0,0,0,1679.34,168,40,152,0,67,0
"","org.apache.commons.lang3","CharSetTest","testConstructor_String_oddCombinations",1,0,41,361,40,44428.12,0.64,3,7,2,42,13,0,2,23.12,2,0,0,0,0,1921.22,185,43,176,0,86,0
"","org.apache.commons.lang3","CharSetTest","testConstructor_String_oddDash",1,0,37,322,36,39715.36,0.55,3,5,2,38,0,0,2,23.86,2,0,0,0,0,1664.72,167,50,155,0,64,0
"","org.apache.commons.lang3","CharSetTest","testConstructor_String_oddNegate",1,0,48,432,42,61662.74,0.78,3,6,2,49,15,0,2,26.47,2,0,0,0,0,2329.48,225,65,207,0,87,0
"","org.apache.commons.lang3","CharSetTest","testConstructor_String_simple",1,1,31,236,34,21796.26,0.40,3,4,1,32,1,0,2,18.15,2,0,0,1,0,1200.64,118,40,118,0,41,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testConstructor_charArray",1,1,9,75,25,3232.56,0.12,1,4,2,10,1,0,2,9.28,1,0,0,1,0,348.29,33,7,42,0,17,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testConstructor_charArray_char",1,1,10,96,30,4643.32,0.16,1,6,2,11,1,0,2,9.86,1,0,0,1,0,471.06,46,8,50,0,20,0
"","org.apache.commons.lang3.text","StrTokenizerTest","testConstructor_charArray_char_char",1,1,11,117,33,6529.02,0.20,1,8,2,12,1,0,2,11.06,1,0,0,1,0,590.19,59,9,58,0,23,0
"","org.apache.commons.lang3.mutable","MutableBooleanTest","testConstructors",1,1,6,60,19,1784.13,0.08,2,4,2,7,1,0,2,7.00,0,0,0,0,0,254.88,24,2,36,0,15,0
"","org.apache.commons.lang3.mutable","MutableByteTest","testConstructors",1,1,6,84,21,3505.07,0.12,2,4,1,7,1,0,2,9.50,0,0,0,8,0,368.95,38,0,46,0,20,0
"","org.apache.commons.lang3.mutable","MutableDoubleTest","testConstructors",1,1,6,73,21,2805.59,0.11,2,4,1,7,1,0,2,8.75,0,0,0,0,0,320.64,35,0,38,0,12,0
"","org.apache.commons.lang3.mutable","MutableFloatTest","testConstructors",1,1,6,73,21,2805.59,0.11,2,4,1,7,1,0,2,8.75,0,0,0,0,0,320.64,35,0,38,0,12,0
"","org.apache.commons.lang3.mutable","MutableIntTest","testConstructors",1,1,6,68,21,2240.08,0.10,3,6,1,7,1,0,2,7.50,0,0,0,0,0,298.68,30,0,38,0,12,0
"","org.apache.commons.lang3.mutable","MutableLongTest","testConstructors",1,1,6,68,20,2373.74,0.10,2,4,1,7,1,0,2,8.08,0,0,0,0,0,293.89,30,0,38,0,12,0
"","org.apache.commons.lang3.mutable","MutableObjectTest","testConstructors",1,1,6,72,26,3846.84,0.11,2,4,2,7,1,0,2,11.37,1,0,0,0,0,338.43,31,2,41,0,10,0
"","org.apache.commons.lang3.mutable","MutableShortTest","testConstructors",2,1,9,102,29,5737.53,0.17,4,4,2,11,1,0,2,11.58,0,0,1,9,2,495.51,44,0,58,1,23,0
"","org.apache.commons.lang3.text","StrBuilderTest","testConstructors",1,1,33,273,35,36687.71,0.47,2,4,1,34,1,0,2,26.20,8,0,0,1,0,1400.29,131,24,142,0,42,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContains",1,0,10,95,25,7646.88,0.15,2,2,2,11,0,0,2,17.33,1,0,0,0,0,441.17,52,6,43,0,18,0
"","org.apache.commons.lang3","RangeTest","testContains",1,0,7,55,19,1455.73,0.08,0,1,2,8,0,0,2,6.23,0,0,0,0,0,233.64,27,6,28,0,12,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsAny_StringCharArray",1,0,12,148,25,11805.23,0.23,1,1,2,13,0,0,2,17.18,0,0,0,3,0,687.29,73,0,75,0,33,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsAny_StringCharArrayWithBadSupplementaryChars",1,4,8,90,25,4425.32,0.14,1,3,3,9,2,0,2,10.59,0,0,0,0,0,417.95,45,14,45,0,20,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsAny_StringCharArrayWithSupplementaryChars",1,5,12,156,24,13947.46,0.24,1,4,3,13,3,0,2,19.50,0,0,0,0,0,715.25,78,24,78,0,39,0
"","org.apache.commons.lang3","CharSetUtilsTest","testContainsAny_StringString",1,1,10,94,19,4699.51,0.13,2,1,2,11,1,0,2,11.77,0,0,0,3,0,399.31,51,0,43,0,21,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsAny_StringString",1,0,12,112,21,6001.66,0.16,2,1,2,13,0,0,2,12.20,0,0,0,3,0,491.94,61,0,51,0,25,0
"","org.apache.commons.lang3","CharSetUtilsTest","testContainsAny_StringStringarray",1,0,18,222,25,25470.19,0.34,2,2,2,19,0,0,2,24.71,0,0,0,3,0,1030.94,105,0,117,0,51,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsAny_StringWithBadSupplementaryChars",1,4,7,62,21,2246.67,0.09,1,2,3,8,2,0,2,8.25,0,0,0,0,0,272.32,33,12,29,0,11,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsAny_StringWithSupplementaryChars",1,5,9,93,22,5806.18,0.14,1,3,3,10,3,0,2,14.00,0,0,0,0,0,414.73,49,18,44,0,19,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsBoolean",1,0,9,77,21,5073.13,0.11,1,1,2,10,0,0,2,15.00,1,0,0,0,0,338.21,40,7,37,0,15,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsByte",1,0,9,91,24,6133.30,0.14,1,1,2,10,0,0,2,14.70,1,0,0,6,0,417.23,49,7,42,0,21,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsChar",1,0,9,79,24,4672.54,0.12,1,1,2,10,0,0,2,12.90,1,0,0,0,0,362.21,43,7,36,0,15,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsDouble",1,0,9,95,26,6028.31,0.15,1,1,2,10,0,0,3,13.50,1,0,0,6,0,446.54,51,7,44,0,21,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsDoubleTolerance",1,0,8,99,31,5517.74,0.16,1,1,2,9,0,0,3,11.25,1,0,0,10,0,490.47,55,6,44,0,23,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsFloat",1,0,9,95,26,6028.31,0.15,1,1,2,10,0,0,3,13.50,1,0,0,6,0,446.54,51,7,44,0,21,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsIgnoreCase_LocaleIndependence",4,0,22,206,49,29494.07,0.39,3,3,2,29,0,0,2,25.50,6,0,0,0,5,1156.63,96,30,110,3,45,3
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsIgnoreCase_StringString",1,4,23,205,20,21453.74,0.30,1,1,2,24,4,0,2,24.21,0,0,0,0,0,886.00,113,0,92,0,44,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsInt",1,0,9,79,24,4672.54,0.12,1,1,2,10,0,0,2,12.90,1,0,0,0,0,362.21,43,7,36,0,15,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsLong",1,0,9,79,24,4672.54,0.12,1,1,2,10,0,0,2,12.90,1,0,0,0,0,362.21,43,7,36,0,15,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsNone_CharArray",1,0,23,201,36,20583.26,0.35,2,1,2,24,0,0,2,19.81,7,0,0,2,0,1039.15,103,23,98,0,40,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsNone_CharArrayWithBadSupplementaryChars",1,4,8,84,22,3671.00,0.12,1,3,3,9,2,0,2,9.80,0,0,0,0,0,374.59,42,14,42,0,17,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsNone_CharArrayWithSupplementaryChars",1,5,9,108,23,7035.04,0.16,1,4,3,10,3,0,2,14.40,0,0,0,0,0,488.54,54,18,54,0,24,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsNone_String",1,0,22,182,29,16504.18,0.29,2,1,2,23,0,0,2,18.67,6,0,0,2,0,884.15,98,20,84,0,38,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsNone_StringWithBadSupplementaryChars",1,4,8,72,21,3004.35,0.11,1,2,3,9,2,0,2,9.50,0,0,0,0,0,316.25,38,14,34,0,13,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsNone_StringWithSupplementaryChars",1,5,9,93,22,5806.18,0.14,1,3,3,10,3,0,2,14.00,0,0,0,0,0,414.73,49,18,44,0,19,0
"","org.apache.commons.lang3","CharRangeTest","testContainsNullArg",2,0,5,47,27,1380.32,0.07,2,3,1,10,0,0,2,6.18,2,0,1,0,2,223.48,21,2,26,1,5,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsOnly_CharArray",1,0,23,201,34,21942.86,0.34,2,1,2,24,0,0,2,21.46,7,0,0,2,0,1022.58,103,23,98,0,40,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsOnly_String",1,0,22,182,27,17854.35,0.29,2,1,2,23,0,0,2,20.63,6,0,0,2,0,865.39,98,20,84,0,38,0
"","org.apache.commons.lang3","RangeTest","testContainsRange",1,9,13,160,31,9710.22,0.26,1,2,2,14,9,0,2,12.25,0,0,0,0,0,792.67,84,12,76,0,37,0
"","org.apache.commons.lang3","ArrayUtilsTest","testContainsShort",1,0,9,91,24,6133.30,0.14,1,1,2,10,0,0,2,14.70,1,0,0,6,0,417.23,49,7,42,0,21,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContainsWhitespace",1,0,8,63,20,1808.73,0.09,1,1,2,9,0,0,2,6.64,0,0,0,0,0,272.28,31,0,32,0,14,0
"","org.apache.commons.lang3","CharRangeTest","testContains_Char",1,1,23,191,26,16041.98,0.30,2,4,2,24,1,0,2,17.87,1,0,0,1,0,897.78,97,22,94,0,45,0
"","org.apache.commons.lang3","CharSetTest","testContains_Char",1,1,34,282,40,30499.80,0.50,2,4,3,35,1,0,2,20.32,6,0,0,0,0,1500.78,140,29,142,0,63,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContains_Char",1,0,9,79,21,2984.14,0.12,1,1,2,10,0,0,2,8.60,0,0,0,0,0,346.99,43,0,36,0,16,0
"","org.apache.commons.lang3","CharRangeTest","testContains_Charrange",1,5,94,822,54,171944.03,1.58,2,5,2,95,5,0,2,36.35,24,0,0,2,0,4730.52,418,140,404,0,188,0
"","org.apache.commons.lang3.text","StrBuilderTest","testContains_StrMatcher",1,0,11,101,28,4758.32,0.16,2,5,2,12,0,0,2,9.80,1,0,0,1,0,485.54,49,10,52,0,24,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContains_String",1,0,12,106,20,5693.83,0.15,1,1,2,13,0,0,2,12.43,0,0,0,0,0,458.12,58,0,48,0,22,0
"","org.apache.commons.lang3.text","StrBuilderTest","testContains_String",1,0,7,58,24,2233.79,0.09,2,2,2,8,0,0,2,8.40,1,0,0,1,0,265.93,28,5,30,0,13,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContains_StringWithBadSupplementaryChars",1,4,8,78,21,3597.31,0.11,1,2,3,9,2,0,2,10.50,0,0,0,0,0,342.60,42,14,36,0,17,0
"","org.apache.commons.lang3","StringUtilsEqualsIndexOfTest","testContains_StringWithSupplementaryChars",1,3,5,47,16,1827.78,0.06,1,1,2,6,1,0,2,9.72,0,0,0,0,0,188.00,25,10,22,0,10,0
"","org.apache.commons.lang3.text","StrBuilderTest","testContains_char",1,1,6,48,22,1704.19,0.07,1,2,2,7,1,0,2,7.96,1,0,0,0,0,214.05,23,4,25,0,10,0
"","org.apache.commons.lang3.exception","ContextedExceptionTest","testContextedException",1,0,6,50,27,1608.27,0.08,4,4,1,7,0,0,2,6.76,2,0,0,0,0,237.74,23,6,27,0,11,0
"","org.apache.commons.lang3.exception","ContextedRuntimeExceptionTest","testContextedException",1,0,6,50,27,1608.27,0.08,4,4,1,7,0,0,2,6.76,2,0,0,0,0,237.74,23,6,27,0,11,0
"","org.apache.commons.lang3.exception","ContextedExceptionTest","testContextedExceptionString",1,0,5,42,25,1300.28,0.07,3,3,2,6,0,0,2,6.67,1,0,0,0,0,195.04,20,6,22,0,8,0
"","org.apache.commons.lang3.exception","ContextedRuntimeExceptionTest","testContextedExceptionString",1,0,5,42,25,1300.28,0.07,3,3,2,6,0,0,2,6.67,1,0,0,0,0,195.04,20,6,22,0,8,0
"","org.apache.commons.lang3.exception","ContextedExceptionTest","testContextedExceptionStringThrowable",1,0,8,77,28,3804.49,0.12,4,4,1,9,0,0,2,10.28,2,0,0,0,0,370.17,37,10,40,0,19,0
"","org.apache.commons.lang3.exception","ContextedRuntimeExceptionTest","testContextedExceptionStringThrowable",1,0,8,77,28,3804.49,0.12,4,4,1,9,0,0,2,10.28,2,0,0,0,0,370.17,37,10,40,0,19,0
"","org.apache.commons.lang3.exception","ContextedExceptionTest","testContextedExceptionStringThrowableContext",1,0,8,80,29,3886.38,0.13,5,5,1,9,0,0,2,10.00,2,0,0,0,0,388.64,38,10,42,0,20,0
